image_name,bpd_x1,bpd_y1,bpd_x2,bpd_y2,ofd_x1,ofd_y1,ofd_x2,ofd_y2,bpd_mm,ofd_mm,hc_mm,pixel_size
559_HC.png,42.63744,129.1033125925926,193.876416,120.13549037037038,121.94144,260.9990637037037,114.57241599999999,-11.76026074074074,51.436,62.6163,179.0,0.108744229959
377_HC.png,67.58672,135.9800888888889,200.215552,137.27246222222223,133.285056,275.3903881481482,134.51721600000002,-2.13778962962963,45.2807,63.9568,172.26,0.10924866666
726_HC.png,65.510272,127.32572444444445,202.79964800000002,142.9125214814815,126.76403200000001,277.99921777777774,141.54592,-7.760971851851852,83.0638,116.7025,314.97,0.193042617578
680_HC.png,82.078368,171.5851851851852,172.41814399999998,137.65963851851853,141.42998400000002,237.50698666666668,113.066528,71.73783703703704,68.6757,85.0612,240.9,0.235804049742
381_HC.png,71.262752,126.28209777777779,177.57888,131.72314074074075,121.931072,235.77685333333332,126.910592,22.228337777777778,45.9989,62.3661,170.44,0.138369070159
060_HC.png,87.60448000000001,104.22167703703704,122.58371199999999,210.98287407407406,65.66560000000001,185.95531851851854,144.522624,129.24923259259262,24.6812,27.0078,80.7,0.0985959815044
580_HC.png,63.763999999999996,104.68494222222222,172.54944,108.22442666666667,116.639936,208.77406814814813,119.67353600000001,4.135300740740741,50.2065,63.7501,178.83,0.147650347036
644_HC.png,60.89817600000001,138.95912296296297,189.44342400000002,128.0190577777778,129.969504,257.2416,120.372064,9.736580740740742,57.8457,75.18,209.06,0.143763729504
196_HC.png,105.744544,130.33789629629632,183.69152,119.93187555555556,148.790368,192.0850014814815,140.645664,58.18477037037037,47.6423,55.2432,160.78,0.194799235234
326_HC.png,54.370847999999995,120.14046814814816,160.83808000000002,153.2345362962963,92.617312,242.50989037037039,122.591616,30.865114074074075,45.4874,61.0361,167.5,0.133804384867
445_HC.png,63.587744,127.70014814814816,198.025632,125.61308444444445,131.783712,264.7857303703704,129.829664,-11.472497777777779,46.8468,64.9797,176.2,0.111502528191
536_HC.png,44.649344,126.8832237037037,194.56051200000002,133.89340444444446,116.49600000000001,276.3047348148148,122.71385599999999,-15.52810666666667,48.7303,64.0328,177.38,0.103967698912
626_HC.png,85.908928,136.84522666666666,192.03088,104.45914074074075,152.775328,219.93856000000002,125.164448,21.36580740740741,55.3354,69.891,196.48,0.163426995277
344_HC.png,49.39904000000001,101.53325037037037,174.767072,115.41684148148148,106.19731200000001,225.12322370370373,117.968768,-8.173131851851853,48.0582,60.366,170.2,0.122326452558
265_HC.png,54.78364800000001,127.96439703703703,199.49952000000002,126.55568592592593,127.712608,256.00611555555554,126.570592,-1.4859851851851853,48.923,58.7577,168.92,0.108177752598
300_HC.png,53.410144,120.79454814814815,185.60428800000003,131.73461333333333,114.46851199999999,259.8946133333333,124.54592000000001,-7.365451851851852,48.5824,66.2987,180.89,0.117419565425
090_HC.png,91.511584,32.56888888888889,146.056416,174.61072592592595,62.998400000000004,150.60645925925925,174.569568,56.57315555555556,21.8791,25.4602,74.13,0.0634707529334
292_HC.png,61.71936,112.75813925925927,207.370752,118.88843851851853,131.98,249.5822222222222,137.11011200000002,-17.935644444444446,46.7516,57.9613,164.4,0.102673087801
181_HC.png,87.71744000000001,116.93601185185186,181.40822400000002,128.10557629629628,129.67923199999998,212.4274725925926,139.44643200000002,32.614162962962965,35.9034,46.5119,129.33,0.122232640662
411_HC.png,64.239104,113.91781925925926,213.78355200000001,140.01536000000002,128.243168,262.3936474074074,149.77948800000001,-8.460468148148149,49.7946,60.8767,173.7,0.105820494763
367_HC.png,67.476064,126.99240296296296,182.09689600000002,141.0770488888889,118.951136,238.26062222222225,130.621792,29.80882962962963,47.7679,58.6384,166.85,0.132902703787
417_HC.png,77.35264000000001,135.91011555555556,201.36064,128.9068088888889,142.295296,246.6136651851852,136.417984,18.20325925925926,48.2477,59.9855,169.84,0.124411761761
158_HC.png,105.30169599999999,128.75036444444447,216.67910400000002,132.56040296296297,159.358432,235.36350814814816,162.62236800000002,25.947259259259262,29.1756,37.0286,103.9,0.0838025907675
069_HC.png,71.60864,49.828029629629626,115.841216,190.03610074074075,37.119168,159.12628148148147,150.33068799999998,80.73784888888889,20.9298,25.0368,72.0,0.0641114665912
286_HC.png,90.48713599999999,114.86563555555556,199.09104,120.45217185185186,142.51984000000002,214.4812088888889,147.058336,20.83664592592593,51.2346,61.6634,176.9,0.150871213638
131_HC.png,117.983936,204.1733688888889,119.84387199999999,34.68828444444444,187.468832,121.08202666666666,50.359008,117.77962666666666,28.5511,34.2181,98.37,0.0798509896748
044_HC.png,129.20288,201.42359703703704,183.249632,180.53598814814816,164.99424,240.77335703703704,147.458272,141.18622814814816,19.8351,24.6701,69.49,0.113636363636
070_HC.png,157.06598400000001,205.3222874074074,177.603296,104.41661629629631,207.674208,172.88931555555556,126.99507200000001,136.84954074074074,21.2447,25.1647,72.51,0.0955619017283
634_HC.png,73.5896,173.72254814814818,158.738048,156.26951111111111,124.36304,252.79085037037035,107.96464,77.20116148148149,54.3013,75.5852,204.3,0.202146539784
635_HC.png,76.44048,124.9388088888889,188.034624,137.15849481481482,127.109888,233.82528,137.365216,28.272023703703702,56.6967,70.4928,199.5,0.162137496856
532_HC.png,78.340256,97.69837037037038,191.817472,100.75586370370371,133.751392,207.36161185185185,136.40633599999998,-8.907377777777779,49.4385,63.5997,177.5,0.139391091135
535_HC.png,60.051744,110.05680885608855,186.538272,138.66405313653138,111.54284799999999,237.56601623616234,135.047168,11.154845756457565,51.834,62.8604,179.88,0.129622587791
135_HC.png,91.004768,88.5131851851852,135.227296,207.80629333333334,66.451712,186.1266488888889,159.780352,110.19278222222223,29.6407,34.3546,100.11,0.103247423762
082_HC.png,85.407264,178.81761185185186,145.117216,180.83977481481483,114.4648,231.50800592592594,116.05968000000001,128.14942814814816,21.8727,25.5568,73.98,0.117190452509
165_HC.png,116.72227199999999,207.04080592592592,119.78528,37.85931851851852,184.741152,125.09202962962962,51.766400000000004,119.80809481481482,33.247,38.7137,112.7,0.0931299615789
164_HC.png,69.387168,124.84105481481481,179.4144,111.13618962962963,130.505088,225.5494162962963,118.29647999999999,10.42778074074074,32.8535,43.358,119.77,0.09521428744
028_HC.png,163.644256,197.46944000000002,178.158176,100.30179555555556,212.23148799999998,162.4351288888889,129.570944,135.33610666666667,19.7926,24.9445,70.0,0.0942857141765
630_HC.png,52.970912,111.5877925925926,179.953184,136.46848,106.065536,240.48365037037038,126.85856,7.572574814814815,53.929,66.7687,189.4,0.134729726894
193_HC.png,85.685376,145.4835674074074,168.06867200000002,141.49845333333334,128.752576,228.58894222222224,125.00147199999999,58.39312592592593,40.4723,56.4379,152.4,0.157121941447
705_HC.png,48.742752,126.31656296296298,193.01923200000002,120.13425777777778,123.699904,267.6097422222222,118.06208000000001,-21.15896888888889,73.0777,98.7286,270.5,0.162015826471
658_HC.png,72.700768,95.91585185185185,130.58470400000002,165.03376592592593,72.017024,184.9286162962963,131.268416,76.02100148148148,61.2849,77.8319,217.88,0.263785625759
804_HC.png,78.356576,134.12807111111113,180.096192,150.80476444444443,122.21990400000001,236.2814577777778,136.232896,48.651377777777775,89.914,111.9292,316.48,0.281089742978
136_HC.png,59.830752000000004,94.20709925925927,182.92592000000002,155.02089481481482,97.039392,232.74069333333335,145.71728,16.487253333333335,29.4275,34.8963,100.83,0.072571384734
554_HC.png,60.702656,109.26402370370371,206.045024,134.17211259259258,123.19616,252.06272,143.55152,-8.626583703703703,50.3639,60.9753,174.7,0.110151516067
314_HC.png,36.72448,117.9846637037037,156.216576,134.76887703703704,89.353536,237.5822222222222,103.58752000000001,15.17131851851852,47.6327,59.8447,168.67,0.126990951025
140_HC.png,121.260736,153.63697777777776,159.538528,209.42629925925928,117.802464,215.56005925925928,162.9968,147.50321777777776,28.6273,34.3565,98.2,0.170602582652
582_HC.png,47.675295999999996,141.22325333333336,179.205984,126.17903407407408,120.16736000000002,262.7793066666667,106.71392,4.622980740740741,49.82,66.0029,182.17,0.12084702893
006_HC.png,128.660064,46.32846222222223,146.66035200000002,186.9292088888889,81.28361600000001,132.46985481481482,194.036832,100.7878162962963,19.8042,23.5285,67.84,0.0656056482541
528_HC.png,83.951104,120.08481185185185,209.694048,160.5196325925926,129.415744,259.108882962963,164.22944,21.495608888888892,49.941,63.7012,178.5,0.124201387167
462_HC.png,66.432512,135.33857185185187,195.27392,122.56213333333334,136.336512,250.31172740740743,125.36992000000001,7.588977777777778,48.1938,61.2845,171.94,0.119430522124
333_HC.png,62.587936,111.13173333333333,200.211488,121.24074666666667,126.906816,250.43247407407407,135.892608,-18.059994074074076,45.6661,60.1363,166.4,0.106051729081
073_HC.png,68.884512,149.1750874074074,179.56297600000002,122.45124740740741,135.268864,236.21172148148148,113.178624,35.41466074074074,21.8708,26.7832,76.29,0.0624107159674
649_HC.png,43.035072,116.12363851851852,179.142944,123.81473185185185,107.524928,258.40047407407405,114.65308800000001,-18.462103703703704,58.513,80.341,218.7,0.137468576431
266_HC.png,68.383264,144.48782222222223,189.756256,156.03422814814815,124.09004800000001,265.1480177777778,134.049472,35.37403259259259,47.8751,61.1775,171.25,0.125963240862
145_HC.png,122.992608,105.30896592592593,192.048768,158.4479288888889,134.818912,196.62876444444444,180.222496,67.12813037037037,28.0047,35.449,99.4,0.115162792594
719_HC.png,60.96752000000001,109.09449481481481,166.575232,142.57806222222223,99.056192,227.70076444444447,128.486592,23.971792592592593,82.0816,106.8826,296.79,0.243206751056
234_HC.png,111.4536041025641,156.09336470588235,178.62216205128206,150.63383529411766,147.5631917948718,217.23590588235294,142.5126071794872,89.49134117647058,48.36,64.1457,176.3,0.235922478494
220_HC.png,65.199744,131.38398814814815,187.82240000000002,117.24008296296297,132.927552,246.4052148148148,120.09459199999999,2.218856296296296,43.9426,59.0664,162.06,0.114328061992
671_HC.png,51.007936,146.7948562962963,191.72707200000002,120.61079703703705,132.302912,262.6888059259259,110.43212799999999,4.716894814814815,69.6686,86.2105,244.71,0.157193709165
443_HC.png,92.59737600000001,130.09573925925926,187.71497599999998,132.14824296296297,139.21075199999999,227.28097185185186,141.10156800000001,34.96301037037038,49.2495,67.2147,183.12,0.165670295556
132_HC.png,123.8944,122.5156740740741,174.308,167.2666548148148,128.621408,195.5275851851852,169.581024,94.25474370370371,23.5513,31.9348,86.96,0.128234594296
695_HC.png,58.03411199999999,131.66288592592593,209.168992,122.42157037037038,137.682336,273.5174162962963,129.520768,-19.43296,71.2767,93.2568,258.8,0.150786710508
302_HC.png,77.201088,117.66703407407408,187.679552,133.0520177777778,126.02784,226.42417777777777,138.8528,24.294921481481484,50.7843,62.717,178.0,0.146450873683
440_HC.png,112.863936,131.5213274074074,172.500448,50.06302814814815,174.92016,142.59304296296295,110.44422399999999,38.99131259259259,53.1087,62.2765,180.4,0.209512189031
755_HC.png,57.602688,138.25559703703703,188.017728,91.06730666666667,142.528,234.2650311111111,103.092416,-4.94208,83.9565,103.9452,294.92,0.200122022629
429_HC.png,70.40582400000001,111.74802962962964,195.21568,127.79752296296297,126.12998400000001,233.79939555555555,139.491488,5.746157037037037,52.1911,64.3706,182.87,0.133311478297
041_HC.png,72.24816,95.50241185185186,122.22300800000001,201.75469037037038,54.748736,192.48768,139.722432,104.76942222222222,23.3439,27.6577,79.8,0.0854555125964
720_HC.png,57.875328,122.80727703703705,187.25856,136.4864,116.64716800000001,252.5370785185185,128.48672000000002,6.756598518518519,78.2771,100.371,280.65,0.193109558179
108_HC.png,85.386336,134.3552474074074,159.34985600000002,123.14017185185186,127.248352,199.38744888888888,117.48784,58.10792296296297,26.4279,34.0745,94.8,0.113745169206
643_HC.png,38.189346733668344,120.27616826568266,199.93117587939696,135.59384797047971,112.53592763819096,276.5262878228782,125.58459497487438,-20.65631881918819,60.4039,75.5705,213.6,0.119858483473
056_HC.png,83.42547200000001,182.30144,177.861824,128.36754962962965,152.29552,238.54250666666667,108.991808,72.12648296296297,20.373,24.2335,69.86,0.0644139219553
451_HC.png,69.624352,135.00866370370372,176.085984,133.6178725925926,123.47049600000001,237.6933925925926,122.23984,30.933143703703706,45.6392,59.8296,165.67,0.137176105421
521_HC.png,43.397536,114.0831762962963,179.69875199999998,126.35847111111111,105.811328,260.0284444444444,117.28496,-19.586797037037037,47.4248,65.6706,178.2,0.111136078835
782_HC.png,53.003904000000006,156.5670874074074,190.84223999999998,85.29664,148.112864,232.10121481481482,95.73328,9.762465185185185,82.1798,89.4776,268.8,0.180129749434
024_HC.png,115.73008,74.23777185185186,140.836352,164.70347851851852,92.85059199999999,141.05272888888888,163.71584000000001,97.88852148148149,21.7101,25.1946,73.2,0.105222798884
434_HC.png,77.230656,94.77982814814816,208.262048,153.83703703703705,117.24489600000001,248.4908088888889,168.24780800000002,0.1260562962962963,46.9065,60.0139,167.99,0.109593855298
584_HC.png,82.163104,110.79703703703704,159.88672,156.20892444444445,101.921152,205.26497185185184,140.12867200000002,61.74098962962964,52.7489,65.749,185.6,0.202031063311
477_HC.png,41.306048000000004,118.76882962962964,186.67740799999999,113.32418370370371,116.363872,255.05474370370368,111.619584,-22.961730370370372,51.2067,66.1032,184.4,0.112683285366
051_HC.png,113.307104,39.89741037037037,144.251072,198.18605037037037,68.013888,145.1136948148148,189.54428800000002,92.96976592592593,21.5089,24.4652,71.96,0.061876192505
334_HC.png,52.899168,107.43158518518518,159.709952,123.85991111111112,99.17593600000001,217.3689362962963,113.433184,13.92256,49.4389,63.5634,177.4,0.147324695307
739_HC.png,49.390336,100.53560888888889,191.661536,150.51913481481483,98.653024,262.1709274074074,142.398816,-11.116183703703705,76.4104,99.0737,275.9,0.167226274808
264_HC.png,54.023168,135.89935407407407,193.00284800000003,127.73338074074073,126.969536,260.9305125925926,120.05648,2.7022222222222223,46.6964,58.5652,165.28,0.107433757883
361_HC.png,83.35456,145.71666962962965,181.64720000000003,156.83821037037038,127.750304,243.42755555555559,137.25148800000002,59.12732444444445,51.992,65.803,184.76,0.168772955736
760_HC.png,65.517952,148.19199999999998,178.122048,135.19848296296297,127.25049600000001,244.98578962962964,116.389504,38.404693333333334,83.2028,103.0334,292.12,0.235732893149
544_HC.png,61.336895999999996,131.99649185185186,195.55603200000002,127.88674370370371,130.13407999999998,250.91000888888888,126.758848,8.973274074074075,49.2899,59.9721,171.4,0.117490028226
615_HC.png,70.132064,120.87115851851853,209.52144,126.32855703703706,137.38662399999998,260.3881718518519,142.26688000000001,-13.188456296296298,48.7114,64.5333,178.15,0.111789080832
018_HC.png,76.234976,121.61720888888888,166.886848,111.35378962962963,126.49715200000001,212.17716148148148,116.62467199999999,20.79378962962963,18.7417,26.7079,71.59,0.0659655269824
588_HC.png,65.666176,131.38503111111112,164.307712,133.3822577777778,114.095008,229.06718814814815,115.87888000000001,35.700100740740744,48.1857,63.7595,175.84,0.156303271651
595_HC.png,82.168992,125.07268740740741,203.73052800000002,144.65758814814814,134.785056,246.09142518518522,151.114464,23.63885037037037,53.8397,66.504,188.79,0.140897548861
083_HC.png,93.67945599999999,46.30528,172.03344,188.56727703703703,74.042016,188.53281185185185,191.67088,46.33969777777778,23.6593,28.9817,82.58,0.0610871503993
061_HC.png,77.60096,69.45943703703703,158.057984,89.58136888888889,110.188928,146.57232592592592,125.470016,12.468432592592594,21.1201,23.7617,70.11,0.0828286409378
465_HC.png,90.52432,112.13003851851853,192.409376,92.62900148148148,149.260672,191.7503051851852,133.673024,13.008734814814815,50.1066,59.3354,171.38,0.156077397987
294_HC.png,75.880192,102.41408,174.855456,98.88270222222224,126.972768,199.3746962962963,123.76288000000001,1.9221333333333335,49.0196,66.01,180.82,0.158440992236
450_HC.png,64.075808,112.6629925925926,195.220672,141.14303999999998,116.91244800000001,255.6178962962963,142.38403200000002,-1.8118162962962965,46.1299,61.1214,168.7,0.111369053523
182_HC.png,94.379808,124.37551407407408,156.19491200000002,115.31510518518519,128.923072,174.28669629629633,121.65164800000001,65.40387555555556,39.2211,46.6324,134.0,0.202050353542
316_HC.png,26.548703999999997,165.8841125925926,150.066368,105.8745362962963,111.276448,239.64202666666665,65.338624,32.11662222222222,52.0135,58.9877,173.84,0.128043026496
539_HC.png,38.480192,95.47249777777779,150.018496,96.80393481481481,93.722848,192.94625185185186,94.775872,-0.669771851851852,55.2087,64.6887,187.77,0.158386826515
223_HC.png,58.806624,128.9061925925926,189.861408,120.13586962962962,127.71337600000001,235.35331555555555,120.954656,13.688794074074075,50.2307,57.3477,168.51,0.122524674346
742_HC.png,47.866144000000006,97.33413925925926,185.928256,167.85943703703705,89.49968000000001,250.3122488888889,144.29472,14.881327407407408,91.0639,104.8187,307.0,0.199538958073
579_HC.png,58.747424,119.88081777777779,185.036736,126.06260148148148,119.281984,240.0037925925926,124.502208,5.93957925925926,51.0683,63.8886,180.44,0.129329608037
478_HC.png,59.521823999999995,129.2594725925926,206.38031999999998,137.986322962963,129.182464,272.8157866666667,136.71971200000002,-5.570038518518519,51.3877,65.7523,184.1,0.111882209778
331_HC.png,74.81152,124.82929777777778,184.18880000000001,131.9781925925926,126.400064,232.50474666666668,132.600256,24.302743703703705,46.5717,59.8389,167.07,0.136120158273
446_HC.png,67.289632,135.43793777777776,193.232608,146.43882666666667,125.27488,266.2272474074074,135.24736000000001,15.649517037037038,46.5743,62.5488,171.69,0.118132396823
500_HC.png,89.37421319796954,115.74901431192662,195.8495512690355,98.75286899082569,149.7640934010152,200.9204022018349,135.45967106598982,13.581481100917431,51.1148,62.2008,177.58,0.155017459765
176_HC.png,56.401824,130.26275555555557,178.900352,130.61518222222222,117.50300800000001,243.38531555555556,117.799136,17.492574814814816,33.5487,41.759,118.17,0.0876382150148
578_HC.png,44.804032,112.86248296296297,196.1656,126.52899555555557,114.93696,254.5536,126.032704,-15.162074074074075,51.9662,62.5051,179.6,0.109660482925
744_HC.png,60.17792000000001,129.96608,183.33606400000002,156.47715555555558,111.055392,252.33488592592596,132.45862400000001,34.10830222222222,85.228,101.9367,293.4,0.219145339468
163_HC.png,98.64838400000001,168.36939851851852,165.1096,157.2909511111111,137.030528,230.65993481481482,126.727424,95.00041481481482,29.8729,41.1588,111.5,0.142931154796
248_HC.png,63.64192,131.4040414814815,208.570592,142.2765511111111,131.598432,268.7218725925926,140.61408,4.958672592592593,48.6995,59.8258,170.35,0.10739015772
522_HC.png,80.53712,126.5644562962963,213.345216,131.16781037037038,144.909408,257.5168,148.972928,0.2154666666666667,48.8923,63.9384,177.39,0.117773350547
716_HC.png,61.591872,154.50059851851853,172.75830399999998,155.5441303703704,116.725504,260.13563259259263,117.62464,49.9090962962963,83.6165,106.7356,298.8,0.240690751248
074_HC.png,97.91936,53.64356740740741,171.31376,161.97674666666666,91.125536,172.47881481481483,178.107584,43.14154666666667,22.1057,26.2947,75.8,0.0682768552271
771_HC.png,69.56867199999999,138.21530074074076,176.49708800000002,115.0675437037037,132.665728,224.3046874074074,113.400032,28.978204444444447,79.6549,98.2164,278.9,0.235874709629
519_HC.png,76.39568,122.44707555555557,183.753088,119.30458074074075,131.448768,223.92680296296297,128.700032,17.824853333333333,50.0971,64.9182,180.6,0.149295187708
104_HC.png,92.92806399999999,114.52212148148148,211.056608,142.78144,139.79152,240.58889481481484,164.19315200000003,16.714666666666666,23.5776,30.1615,84.39,0.0630528677868
114_HC.png,126.012768,176.35427555555557,165.935552,106.65803851851852,171.516544,173.6180148148148,120.43177600000001,109.39434666666668,25.3335,27.5089,82.33,0.131386392995
568_HC.png,62.92752000000001,143.18994962962964,184.5248,146.20387555555556,122.46976000000001,255.95093333333332,124.98255999999999,33.442891851851854,50.3188,62.1521,176.44,0.132402244367
092_HC.png,89.41222400000001,107.96705185185185,179.24313600000002,115.05464888888889,131.143904,200.0754725925926,137.511456,22.94618074074074,21.1877,28.2002,77.56,0.0753690753922
669_HC.png,66.397792,143.3240651851852,188.912736,99.62695111111111,147.44512,243.2543288888889,107.865408,-0.30331259259259263,66.9273,89.8089,246.6,0.169953148244
089_HC.png,76.339072,184.59780740740743,164.01862400000002,153.888,132.17558400000001,244.4184177777778,108.18214400000001,94.06738962962963,21.8418,25.2813,73.7,0.0775763988495
433_HC.png,83.866144,136.29160296296297,164.60182400000002,140.91671703703705,122.17248,217.58383407407408,126.295488,59.62453333333333,47.5951,62.8558,173.3,0.188504727382
740_HC.png,71.892576,125.01285925925927,189.159008,118.26996148148149,133.519072,235.89376,127.53251200000001,7.389108148148148,79.3893,104.4208,288.9,0.216476761776
749_HC.png,66.820576,139.23361185185186,173.424,122.85639111111111,127.641056,238.46144,112.60352,23.628515555555555,87.0746,118.4473,323.3,0.259984747156
783_HC.png,75.20896,130.4089125925926,187.29417600000002,115.90959407407408,137.704416,232.6419911111111,124.798688,13.67646814814815,86.5035,114.0682,315.22,0.246028754769
499_HC.png,59.475519999999996,150.85160296296297,181.4848,141.28786962962965,124.50928,258.8854044444445,116.45103999999999,33.25406814814815,50.2044,62.6689,177.13,0.131489744312
497_HC.png,75.00224,128.2823111111111,182.894496,106.41517037037038,138.219392,217.74549333333334,119.677312,16.95198814814815,49.0925,61.6706,173.77,0.144260798182
011_HC.png,108.696384,213.25359407407407,162.771104,56.896805925925925,197.485536,181.94782814814815,73.981952,88.20252444444445,20.5616,24.0611,69.9,0.0554841260115
356_HC.png,68.311552,137.84362666666667,183.80966400000003,147.37005037037036,122.18550400000001,245.72183703703703,129.935712,39.49184,52.3929,63.1471,181.1,0.144935795239
043_HC.png,78.121568,96.01076148148148,161.727744,198.85165037037038,80.65673600000001,217.49650962962963,159.192576,77.36590222222223,20.9712,23.7259,69.94,0.061754849222
042_HC.png,66.152704,168.00971851851853,176.30400000000003,82.84506074074073,153.59020800000002,217.29370074074075,88.86649600000001,33.56103111111111,20.9826,23.6244,69.84,0.0540399359119
167_HC.png,91.062368,140.22129777777778,203.082656,138.52643555555557,147.761568,239.32619851851854,146.383456,39.42153481481481,35.7575,43.0722,123.55,0.102140368248
709_HC.png,79.017568,163.25655703703706,197.616192,86.96789333333334,170.022752,233.29346370370374,106.610976,16.930986666666666,81.8289,100.7658,286.5,0.202522423803
618_HC.png,80.457152,111.31761777777778,194.108704,112.8524325925926,136.624,219.17373629629628,137.941856,4.996266666666667,55.7709,70.9431,198.9,0.15702335164
694_HC.png,67.0096,146.2706725925926,175.04828799999999,147.34596740740741,120.57712,246.44565333333335,121.48076800000001,47.17093925925926,73.9565,92.0774,260.4,0.219047017719
178_HC.png,69.84073599999999,109.46270814814815,154.882528,124.04451555555556,106.399584,193.06832592592593,118.32368000000001,40.438850370370375,36.4566,44.1657,126.2,0.136271119118
534_HC.png,55.757920000000006,139.54688,195.377568,134.61319111111112,127.692544,269.0525866666666,123.44294400000001,5.107484444444444,49.2606,62.8594,176.16,0.112870275305
543_HC.png,46.409344000000004,132.3409540740741,173.59312000000003,136.3091437037037,108.221824,259.49620148148153,111.780608,9.15384888888889,51.8413,68.8783,189.87,0.130406107221
177_HC.png,76.960576,117.3548562962963,173.62822400000002,96.25751703703705,134.467648,199.05668740740742,116.12115200000001,14.555685925925927,34.3421,44.2434,123.32,0.112469169531
557_HC.png,70.957728,125.33257481481482,198.27446400000002,119.09347555555556,137.180096,237.04931555555555,132.052064,7.376734814814815,50.8842,61.9599,177.0,0.127823391022
773_HC.png,67.776992,119.21564444444444,187.11907200000002,125.62398814814814,124.909856,226.1625837037037,129.986176,18.67704888888889,82.7074,97.0604,281.64,0.221623327997
257_HC.png,65.940608,147.96591407407408,168.01264,148.51109925925925,116.738048,246.27095703703705,117.21520000000001,50.2060562962963,47.5018,61.5895,171.26,0.148919119554
362_HC.png,54.833696,110.35904944649447,192.705056,112.34744206642067,122.922208,239.33029077490775,124.61654399999999,-16.62379926199262,49.227,61.9156,174.53,0.114250521768
767_HC.png,66.29510400000001,141.5936,189.545088,106.63471407407408,142.0704,233.60749037037039,113.769792,14.620823703703705,87.9296,105.4556,303.18,0.224223401811
